timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1,0.068003446,0,0.11532709,0,0,0,0,0,0,0,0,0,0,0.4648633,0,1.681873798,0,0,0.704745114,0.328784049,0.806533098,1.235111713,0,0,0.556426048,0,0.201932013,0.396831453,0,0,0,0.505112112,0,0.051901847,0,0,0,0,0,0,0.182206422,0,0,0,0,0,0.277443349,0,0.437333435,0,0,0,0,0,0.28168273,0,0,0,0,0.189731255,0,0.180236816,0,0,0,0,0.292596757,0,0,0.244146332,0.034429327,1.089095354,0,0,0,0,0,0.420735359,0,0.879927039,0,0.438706994,0,0.154522553,0,0,0,0.345871001,0,0.038022816,0,0.248587996,0,0.647487164,0,0.817893088,0,0,0,0,0,0.345214784,0.303284109,0,0,0,0,0,0.470587403,0,0.194301248,0,0.016064007,0,0,0,0,0,0,0,0.318465173,0.118557498,0,0.05230698,0.740976989,0,0,0
2,0.099371061,0,0.209837884,0,0,0,0,0,0,0,0,0,0,0.480546117,0.041198075,1.305522442,0,0,0.635878265,0.384548366,0.629667163,0.971180499,0,0,0.577882111,0,0.16720742,0.328394085,0,0.008904383,0,0.701336861,0,0.019731738,0,0,0,0,0,0.003512472,0.205596641,0.347472787,0,0,0,0,0.223081768,0,0.464698315,0,0,0,0,0,0.392642438,0,0.02750051,0,0,0.257599473,0,0.269370079,0.067833871,0,0,0,0.294229627,0,0,0.350371093,0.08280389,0.782196283,0,0,0,0,0,0.470515132,0,0.726975203,0,0.34467563,0,0.09254685,0.025569841,0,0,0.202193514,0,0.09258768,0,0.271096587,0,0.802316785,0.073088974,0.596151412,0,0,0,0,0,0.307795912,0.296604306,0,0,0,0.015864879,0,0.408904791,0,0.197225988,0,0.038484361,0,0,0,0,0,0,0,0.373823762,0.14100486,0,0,0.574188411,0,0,0
3,0.026142716,0,0,0,0,0,0,0,0,0,0,0,0,0.563988388,0,2.488516331,0,0,0.882407725,0,1.186700106,1.754927874,0,0,1.128828764,0,0.345841855,0.236227781,0,0.019932158,0,0.432432592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763057113,0,0,0,0,0,0.021178216,0,0,0,0,0.143957898,0,0.514146984,0.030455828,0,0,0,0.424580693,0,0,0.082589388,0,1.541294575,0,0,0,0,0,0.839482009,0,0.450704247,0,0,0,0.786007166,0,0,0,0.688181877,0,0,0,0,0,0.408560634,0.063384712,1.225056052,0,0,0,0,0,0.216264874,0.031239217,0,0,0,0,0,0.438017666,0,0.244974792,0,0,0,0,0,0,0,0,0.035211705,0.427052498,0,0,0,0.898712099,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209075272,0,2.588181496,0,0,1.032291889,0,0.841439128,1.483767152,0.081298821,0,1.200042963,0,0.200163662,0.473971844,0,0,0,0.708066821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087818861,0,0.604720235,0,0,0,0,0,0,0,0,0,0,0.066283748,0,0.738619685,0,0,0,0,0.578400791,0,0,0.11433658,0,1.110918164,0,0,0,0,0,0.689033389,0,0.709221482,0,0.036457956,0,0.535667419,0,0,0,0.603597522,0,0,0,0.12302193,0,0.546483755,0.092327178,1.183740497,0,0,0,0,0,0.273631454,0.092181273,0,0,0,0,0,0.45971787,0,0.639491975,0,0,0,0,0,0,0,0,0,0.602499187,0.033927426,0,0,0.957107842,0,0.020441145,0
5,0.075578928,0,0.161259562,0,0,0,0,0,0,0,0,0,0,0.276752174,0,1.548911572,0,0,0.5304842,0.430749983,0.439258039,1.198182702,0.017247535,0,0.675572038,0,0.215231806,0.428039342,0,0,0,0.639004052,0,0,0,0,0,0,0,0,0.147062749,0,0,0,0.059953958,0,0.399920017,0,0.532331526,0,0,0,0,0,0.262525797,0,0,0,0,0.006107971,0,0.1536908,0,0,0,0,0.318083823,0,0,0.281042725,0.127492785,0.934801221,0,0,0,0.015523478,0,0.366864085,0,0.764550447,0,0.526325643,0,0.247500718,0.130745575,0,0,0.410814643,0,0.068967834,0,0.57191956,0,0.842173219,0,0.655541599,0,0,0,0,0,0.318690687,0.223849207,0,0,0,0,0,0.386109561,0,0.374151498,0,0,0,0,0,0,0.004661642,0,0,0.347743779,0.179767251,0,0,0.529927135,0,0,0
6,0.17296201,0,0.072172195,0,0,0,0,0,0,0,0,0,0,0.351374954,0,1.354963422,0,0.020582914,0.672676265,0.380113691,0.650945544,1.437538028,0.075058006,0,0.435883939,0,0.052480757,0.276607066,0,0,0,0.64266324,0,0.078015663,0,0,0,0,0,0.005894393,0.029392928,0,0,0,0.001957893,0,0.384859502,0,0.420771003,0,0,0,0,0,0.354110777,0,0,0,0,0.197204828,0,0.150452018,0,0,0,0,0.244241804,0,0,0.132740825,0.191986918,1.072874904,0,0,0,0,0,0.360190749,0,0.648703039,0,0.469618857,0,0.262747705,0,0,0,0.40979746,0,0.017328769,0,0.344040513,0,0.627019346,0,0.668095946,0,0,0,0,0,0.379516721,0.165549055,0,0,0,0,0,0.346370876,0,0.222674847,0,0.023525007,0,0,0,0,0.061122976,0,0,0.269958615,0.297778696,0,0.052208796,0.619980693,0,0,0
7,0.530841649,0,0.046488553,0,0,0,0,0,0,0,0,0,0,0.162478149,0,1.435153961,0,0.016595244,0.445911884,0.245375022,0.711344123,1.172351718,0.226534426,0,0.482053578,0,0.085153639,0.232291669,0,0.108848751,0,0.615229726,0.045905028,0.043731935,0.182522386,0.017933711,0,0,0,0,0,0,0,0,0,0,0.275390446,0,0.373785496,0,0.046984375,0,0,0,0.159807831,0,0,0,0,0,0,0.591737032,0,0,0,0,0.137731746,0,0,0.237999946,0.267343014,1.431531668,0,0,0,0.086516216,0,0.614935696,0,0.575626969,0,0.307429016,0,0.373369694,0,0,0,0.588752627,0,0,0,0,0,0.54563576,0,0.57692951,0,0,0,0,0,0.376556277,0.161895618,0,0,0,0,0,0.211129308,0,0,0,0.279876679,0,0,0,0,0.005176311,0,0,0.234807625,0.257044345,0,0.299483538,0.635652542,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523294151,0,2.320720196,0,0,0.385596573,0.209280074,1.079499722,1.574309349,0,0,0.904152334,0,0.19648321,0.145503446,0,0.070428476,0,0.368571013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722225606,0,0,0,0,0,0.103951871,0,0,0,0,0,0,0.565010905,0,0,0.016048118,0,0.110353082,0,0,0,0.080850832,1.894696712,0,0,0,0,0,0.375761271,0,0.662931979,0,0.109259129,0,0.895465732,0,0,0,0.866522789,0,0.118386433,0,0.094251007,0,0.49360925,0,1.058476806,0,0,0,0,0,0.247098044,0.276604056,0,0,0,0,0,0.462899864,0,0.113796689,0,0,0,0,0,0,0,0,0,0.310750782,0.02129025,0,0,0.663473129,0,0,0
9,0,0,0.059650257,0,0,0,0,0,0,0,0,0,0,0.7532686,0,1.484737039,0,0,0.070926666,0.211310193,0.775923431,1.258281469,0,0,1.228016138,0,0.554747164,0.289349765,0,0,0,0.199187011,0.087662101,0,0,0,0,0,0,0,0.179094732,0,0,0.009740531,0,0,0,0,0.526869714,0.016034454,0,0,0,0,0,0,0.033223748,0,0,0.301794648,0,0.657249391,0,0,0.116795734,0,0.208548218,0,0,0.040856585,0.153782487,1.193173289,0,0,0,0,0,0.407463491,0,0.68659842,0,0.206018746,0,0.437489778,0,0,0,0.354720294,0,0,0,0.336255372,0,0,0,0.913437724,0,0,0,0,0,0.195118666,0.667363524,0,0,0,0,0,0.891982794,0,0.246187955,0,0,0,0,0,0,0,0,0,0.222704947,0.066196524,0,0.157061964,0.579890072,0,0,0
10,0,0,0.083716393,0,0,0,0,0,0,0,0,0,0,0.356848776,0.150907844,1.236598611,0,0,0.44454813,0.030233443,1.042993784,1.5101825,0.192585886,0,1.604381919,0,0.825262666,0.355824351,0,0.032447815,0,0.484672993,0,0,0,0,0,0,0,0.012874842,0.205455974,0.332213759,0,0.219710529,0,0,0,0,0.276890427,0,0,0,0,0,0,0,0,0,0,0.559170604,0,0.255652577,0,0,0,0,0.753544033,0,0,0,0,0.320826113,0,1.56E-05,0.121501654,0,0,0.577050269,0,1.191804409,0,0.179977626,0,0.177785456,0,0,0,0.131949067,0,0.362316489,0,0.497947067,0,0.118947834,0.006203175,1.252625227,0,0,0,0,0,0.19863686,0,0,0,0,0,0,0.841068983,0,0.354452193,0,0,0,0,0,0,0,0,0,0.508442044,0,0,0.001548469,0.764468253,0,0.03963308,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
